,a,a,a,a,a,a,a,a,b,b,b,b,b,b,b,b,c,c,c,c,c,c,c,c,car_mode,car_mode,car_mode,car_mode,car_mode,car_mode,car_mode,car_mode,transit_mode,transit_mode,transit_mode,transit_mode,transit_mode,transit_mode,transit_mode,transit_mode,bicycle_mode,bicycle_mode,bicycle_mode,bicycle_mode,bicycle_mode,bicycle_mode,bicycle_mode,bicycle_mode,walked_mode,walked_mode,walked_mode,walked_mode,walked_mode,walked_mode,walked_mode,walked_mode,car_share,car_share,car_share,car_share,car_share,car_share,car_share,car_share,transit_share,transit_share,transit_share,transit_share,transit_share,transit_share,transit_share,transit_share,bicycle_share,bicycle_share,bicycle_share,bicycle_share,bicycle_share,bicycle_share,bicycle_share,bicycle_share,walked_share,walked_share,walked_share,walked_share,walked_share,walked_share,walked_share,walked_share
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gridiron,8.0,0.08390148349554577,0.08275806114807566,0.006504065040650406,0.03447106436663877,0.04572998744381562,0.11847412372890982,0.2413793103448276,8.0,0.018987206575852345,0.024241898438597823,0.0,0.0,0.0090311986863711,0.030496919318968977,0.05848434925864909,8.0,0.8971113099286019,0.08199947800496157,0.7586206896551724,0.8331470149839179,0.9393415727879252,0.9533919895183156,0.9805013927576601,8.0,759.0,458.0580125455103,44.0,457.75,800.0,1077.25,1364.0,8.0,17.5,25.105491715672773,0.0,0.0,5.5,27.5,71.0,8.0,17.0,18.400310556385417,0.0,0.0,13.5,28.0,49.0,8.0,35.25,30.429074442522424,0.0,11.5,32.0,54.25,79.0,8.0,0.8971113099286019,0.08199947800496157,0.7586206896551724,0.8331470149839179,0.9393415727879252,0.9533919895183156,0.9805013927576601,8.0,0.018987206575852345,0.024241898438597823,0.0,0.0,0.0090311986863711,0.030496919318968977,0.05848434925864909,8.0,0.018025970196453314,0.017704613247199772,0.0,0.0,0.0167325438446336,0.030856081867893036,0.04269293924466339,8.0,0.06587551329909246,0.08192243419520297,0.0,0.013840999973517653,0.036490718240348725,0.07752906025217562,0.2413793103448276
hibrido,4.0,0.12690435668034009,0.11045164531865781,0.005359877488514548,0.07022469289602742,0.11624904953051227,0.17292871331482496,0.2697594501718213,4.0,0.002297090352220521,0.004594180704441042,0.0,0.0,0.0,0.002297090352220521,0.009188361408882083,4.0,0.8707985529674394,0.10712676003329459,0.7302405498281787,0.827071286685175,0.8837509504694877,0.927478216751752,0.9854517611026034,4.0,795.5,406.47878173405314,425.0,482.0,735.0,1048.5,1287.0,4.0,3.0,6.0,0.0,0.0,0.0,3.0,12.0,4.0,8.5,13.868429375143148,0.0,0.0,2.5,11.0,29.0,4.0,77.5,61.54402218466605,7.0,53.5,73.0,97.0,157.0,4.0,0.8707985529674394,0.10712676003329459,0.7302405498281787,0.827071286685175,0.8837509504694877,0.927478216751752,0.9854517611026034,4.0,0.002297090352220521,0.004594180704441042,0.0,0.0,0.0,0.002297090352220521,0.009188361408882083,4.0,0.008938833972874042,0.01281458558608267,0.0,0.0,0.004288164665523156,0.0132269986383972,0.02717900656044986,4.0,0.11796552270746608,0.11366796655704503,0.005359877488514548,0.04984043797569003,0.09837138158476419,0.16649646631654022,0.2697594501718213
organico,30.0,0.025924938380413202,0.036003711849040096,0.0,0.001658374792703151,0.01644006791171477,0.0266311377731219,0.1747126436781609,30.0,0.013871337888126745,0.029485425177156667,0.0,0.0,0.001283147989734816,0.01306330662317402,0.1483050847457627,30.0,0.96020372373146,0.04154946213996501,0.825287356321839,0.948977868852459,0.9682159184151917,0.9865228648233877,1.0,30.0,1073.5,709.58660864789,23.0,530.25,962.0,1408.75,2759.0,30.0,14.0,23.783506310336016,0.0,0.0,1.5,15.5,100.0,30.0,6.366666666666666,9.873277530557028,0.0,0.0,0.0,11.25,37.0,30.0,20.633333333333333,29.23682530684528,0.0,0.0,7.5,31.75,119.0,30.0,0.96020372373146,0.04154946213996501,0.825287356321839,0.948977868852459,0.9682159184151917,0.9865228648233877,1.0,30.0,0.013871337888126745,0.029485425177156667,0.0,0.0,0.001283147989734816,0.01306330662317402,0.1483050847457627,30.0,0.006935718205839047,0.01380895120851021,0.0,0.0,0.0,0.009211504577437813,0.0589171974522293,30.0,0.01898922017457416,0.028095806458682586,0.0,0.0,0.01154878997453139,0.021747367812102278,0.1264367816091954
