edge_length_density,street_density_km2,node_density_km2,edge_density_km2,k_avg,edge_length_avg,streets_per_node_avg,intersection_density_km2,segment_density_km2,street_length_avg,circuity_avg,network_connectivity_index,mean_intersection_angle,std_intersection_angle,orthogonal_proportion,angle_coefficient_variation,dead_end_ratio,cv_dead_end_distances,poly_id
278088143482294.84,219287786080685.88,2372885153107.0205,4162956408959.685,3.508771929824561,66.8006378552949,2.9707602339181287,1984342554937.45,3260982520351.7534,67.24592502784465,1.0303834870246922,0.5833333333333333,61.19040889001671,31.69334150674337,0.4311377245508982,0.5179462285291931,0.011695906432748537,0.0,18
116617417480844.67,82006706956707.14,512722674649.62036,704993677643.228,2.75,165.41626000206568,3.125,512722674649.62036,608858176146.4242,134.68934173758285,1.1249563975226602,0.609375,45.263254473659245,25.639711326569792,0.1111111111111111,0.5664575299482876,0.0625,0.0,19
71289491266373.12,67687158287091.86,401631646042.3716,502039557552.9645,2.5,141.99974921070276,3.125,401631646042.3716,451835601797.668,149.8048361346306,1.1162550286296802,0.625,89.65422322398189,0.0,1.0,0.0,0.125,0.0,20
182288183760017.4,103672801781340.94,1167818054949.537,2033614199136.2632,3.4827586206896552,89.63754474051207,2.4482758620689653,825526556085.0177,1248357231152.9536,83.04738354869076,1.1034399572082756,0.41810344827586204,50.94321144080162,27.349615250254168,0.16666666666666666,0.5368647652305095,0.05172413793103448,0.49640710113708986,21
23942945076377.98,11971472538188.99,269816972582.65674,431707156132.2508,3.2,55.46107989241487,1.8,107926789033.0627,215853578066.1254,55.46107989241487,1.14499085172698,0.5,64.61787152083731,20.787375641770293,0.25,0.321697003514995,0.0,0.0,24
162925895460244.28,141065765140288.28,824048753396.5573,1260309858135.9111,3.0588235294117645,129.27447516852993,3.264705882352941,824048753396.5573,1163362945971.61,121.25688344188568,1.013008055338169,0.6397058823529412,50.33062094720784,21.526760909440704,0.14285714285714285,0.42770704005460775,0.058823529411764705,0.0,25
273279286526358.84,146824562366573.28,1393437264022.1428,3290060206718.948,4.722222222222222,83.0620928967406,2.814814814814815,1187002113796.6401,1767600973805.8665,83.06431402922436,1.0968133263456135,0.2638888888888889,49.81635232785468,30.722721286632023,0.2556053811659193,0.6167196081406686,0.009259259259259259,0.0,26
412449620673138.6,206224810336569.34,2968241542527.354,6693484283820.073,4.510067114093959,61.619569596979375,2.38255033557047,1992108417803.5933,3346742141910.0366,61.61956959697938,1.0955804726170588,0.2684563758389262,52.22087956094169,27.924347401363594,0.20430107526881722,0.5347352943141435,0.0,0.0,27
19816275855299.953,9908137927649.979,112689697844.01826,225379395688.03653,4.0,87.92407928331237,2.6,90151758275.21461,112689697844.01826,87.92407928331238,1.158325584550204,0.7,60.58445090809399,26.96764316776451,0.3333333333333333,0.445124825983389,0.0,0.0,28
228982864010912.4,146493253689086.16,1493034688217.1667,2841582148542.3496,3.806451612903226,80.5828767358966,3.0,1444872278919.8389,1998739985839.1104,73.29280182864078,1.0266054655167016,0.5282258064516129,50.5737295324546,28.76212262647484,0.21333333333333335,0.5687166616418385,0.04838709677419355,0.17479723130027286,29
193244430333800.0,107565846633337.94,1530904993837.9714,3193030415719.1973,4.171428571428572,60.52069826283621,2.657142857142857,1224723995070.3772,1793345849924.4807,59.98053673688632,1.0054093259899655,0.47857142857142854,58.56264934626861,38.31579405752246,0.5686274509803921,0.6542701617027133,0.0,0.0,30
316569104649570.44,159844541003473.62,1822093298414.6135,4685382767351.863,5.142857142857143,67.56525995174829,2.75,1431644734468.6248,2375228764004.764,67.29648252236854,1.0297905635742959,0.21428571428571427,53.51854128041056,33.48849333163659,0.31654676258992803,0.6257362874704213,0.0,0.0,31
246586107610236.62,162681430153756.16,2067557876656.2063,4264338120603.4253,4.125,57.82517723415034,3.09375,1744501958428.674,2842892080402.2837,57.223920413727384,1.026079690853754,0.4375,60.4773927768033,34.03097747611579,0.4888888888888889,0.5627057634860329,0.0,0.0,32
615003126374678.2,327269613549452.3,3507369853165.131,9153986567126.016,5.219858156028369,67.18418493023466,2.971631205673759,3084495473705.505,4825742918539.258,67.81745714057145,1.0253610738926944,0.2375886524822695,55.42407842005534,36.12659209545885,0.4653179190751445,0.6518212503536432,0.0,0.0,33
75423915068467.16,37711957534233.58,416335944027.6486,832671888055.2972,4.0,90.58059501038217,2.111111111111111,231297746682.027,416335944027.6486,90.58059501038217,1.083447469297318,0.3333333333333333,46.42652912005612,21.283543923976854,0.07692307692307693,0.4584349579297417,0.0,0.0,34
415333190415932.5,240508754306133.34,2360860121162.381,4540115617619.964,3.8461538461538463,91.48075190068839,2.6153846153846154,1816046247047.9854,2542464745867.1797,94.59669192939036,1.0338033402055298,0.4807692307692308,53.15918530990246,30.186051697015095,0.35294117647058826,0.5678426319184402,0.07692307692307693,0.0,35
90279343600193.77,45139671800096.88,426313019571.331,682100831314.1295,3.2,132.35483590638992,2.6,341050415657.06476,341050415657.06476,132.35483590638992,1.4306810574111695,0.8,47.81075818139511,24.115615459035517,0.0,0.5043972607073145,0.0,0.0,36
209768916552600.56,104884458276300.28,1183128254174.5466,2662038571892.73,4.5,78.80010408844424,2.9375,961291706516.8192,1331019285946.365,78.80010408844424,1.0684268704984685,0.5625,56.746452029018315,25.164106085839787,0.21875,0.44344809562669524,0.0,0.0,38
99974705969749.69,49987352984874.84,768215276363.4429,1280358793939.0715,3.3333333333333335,78.0833516690847,2.6666666666666665,640179396969.5358,640179396969.5358,78.0833516690847,1.017785862230459,0.8333333333333333,21.758370586650464,19.085036401184922,0.0,0.8771353684404232,0.0,0.0,39
176965777787741.66,88482888893870.83,1317509977067.0757,3513359938845.535,5.333333333333333,50.36938454017078,3.3333333333333335,1317509977067.0757,1756679969422.7676,50.36938454017078,1.1694820098819338,0.3611111111111111,51.276229758052956,28.987726081966844,0.175,0.5653248341140821,0.0,0.0,40
380112348818545.75,246938465917300.88,4045071143906.8574,7078874501837.001,3.5,53.696720957534254,3.1875,4045071143906.8574,4550705036895.215,54.26378196680009,1.034786899478144,0.78125,70.69111785104585,23.096378424934215,0.46153846153846156,0.326722495372062,0.0,0.0,41
517554744899751.9,268583875343162.16,2358867872544.5195,6486886649497.429,5.5,79.7847677729731,3.263888888888889,2260581711188.498,3407253593675.417,78.8270869657928,1.0254257749118527,0.24652777777777776,49.74820840666352,34.09858855491654,0.32057416267942584,0.6854234483416936,0.027777777777777776,0.0,42
433371963372444.8,216685981686222.4,2085714044344.6877,5807282241116.581,5.568627450980392,74.62560719093261,3.0,1799439567669.9265,2903641120558.2905,74.62560719093261,1.0763835201584355,0.1764705882352941,52.73012583233917,31.078169639610838,0.30201342281879195,0.589381670326884,0.0,0.0,43
555612664514809.5,277806332257404.75,3827496623817.472,9761872123130.8,5.10091743119266,56.91660959154369,2.8073394495412844,3195432961168.7153,4880936061565.4,56.91660959154369,1.0235181584362651,0.25688073394495414,53.32344513856675,36.03280388297647,0.4108527131782946,0.6757403575358142,0.0,0.0,44
11882040684729.346,9055324539465.842,176544019973.85284,220680024967.31607,2.5,53.84284638579836,3.0,176544019973.85284,132408014980.38963,68.38954983810449,1.0178360556819435,0.625,10.14751056386416,0.0,0.0,0.0,0.0,0.0,45
577363023404575.0,289188821155845.0,3707712909303.0254,9918924278733.734,5.35042735042735,58.208229761613026,2.888888888888889,3295744808269.356,4975307066329.701,58.12481868966944,1.038925323524243,0.19658119658119658,54.13854557451261,34.6802786869701,0.3953488372093023,0.6405838634737338,0.0,0.0,46
355733577761142.5,177866788880571.22,2123357631855.203,4600608202352.939,4.333333333333333,77.32316296336771,2.5555555555555554,1533536067450.98,2300304101176.4697,77.3231629633677,1.0823635847803716,0.3333333333333333,49.95714261094838,27.66302758811157,0.18333333333333332,0.5537351846470312,0.0,0.0,47
567591600971652.1,288998143216707.25,3255703022646.5186,8953183312277.926,5.5,63.395507628363504,3.1607142857142856,2965015252767.365,4534729210114.794,63.7299670666314,1.014060492799321,0.2589285714285714,52.530474001840595,36.27383253368071,0.4339622641509434,0.6905293207978616,0.0,0.0,48
272430780903562.66,136215390451781.31,1904263295685.5728,4020111402002.876,4.222222222222222,67.76697301667656,2.5,1269508863790.3818,2010055701001.438,67.76697301667654,1.0371576117439045,0.3611111111111111,53.89769344459157,31.826374544578286,0.3,0.5904960400076628,0.0,0.0,49
409535464127138.5,204767732063569.25,2862155455216.872,7112022646296.47,4.96969696969697,57.58354331737131,2.742424242424242,2124933595539.7988,3556011323148.235,57.58354331737131,1.0721194130943796,0.23484848484848486,55.63373732196142,34.122862721214986,0.44654088050314467,0.6133483811044451,0.0,0.0,50
458875003078921.56,229437501539460.78,3474821024859.3833,7581427690602.291,4.363636363636363,60.52619926029621,3.0454545454545454,3158928204417.621,3790713845301.1455,60.52619926029621,1.0317645431111342,0.5,52.68760344864811,34.62551048820845,0.39473684210526316,0.6571851483424587,0.0,0.0,51
166947422996095.4,83473711498047.69,1485277596893.0889,3510656138110.937,4.7272727272727275,47.554478829113926,2.5,1046445579629.2217,1755328069055.4685,47.55447882911392,1.0477224399825726,0.26136363636363635,50.7425623090815,28.726243641900705,0.20652173913043478,0.5661173250756301,0.0,0.0,52
372810170442572.7,186405085221286.38,3336573847065.555,6673147694131.11,4.0,55.86721402411806,3.0,3336573847065.555,3336573847065.555,55.86721402411808,1.1235241053045388,0.5909090909090908,46.007323046855944,22.880114235608236,0.07142857142857142,0.49731461689927253,0.0,0.0,53
688766217741456.8,353901460114317.0,5803461758905.217,13615814126662.24,4.6923076923076925,50.58575354614508,3.230769230769231,5803461758905.217,6919512097156.221,51.145435566152614,1.0204023126541903,0.34615384615384615,47.24455769558846,32.29541026172446,0.1568627450980392,0.6835794816794337,0.0,0.0,54
581104758800650.1,290552379400325.06,5580192874769.942,12922551920519.867,4.631578947368421,44.968266513822805,3.1578947368421053,5286498512939.946,6461275960259.934,44.968266513822805,1.025724983105181,0.39473684210526316,53.14699590866173,31.91398340168398,0.2894736842105263,0.6004851799437781,0.0,0.0,55
532177927081921.3,266088963540960.66,3055839235829.647,6600612749392.038,4.32,80.62553391439887,2.96,2811372096963.2754,3300306374696.019,80.62553391439887,1.1630502441913144,0.6,50.65407999864493,29.4988599941165,0.24242424242424243,0.5823590122435476,0.0,0.0,56
328427196921279.5,164213598460639.75,3262456854629.8994,6990978974206.927,4.285714285714286,46.97871330081308,2.9285714285714284,2563358957209.2065,3495489487103.4634,46.97871330081308,1.0165976772388667,0.4642857142857143,54.974954194310314,32.07116654472008,0.36,0.5833777765664663,0.0,0.0,57
264736727373315.6,145933724823629.47,3143211391741.63,5657780505134.934,3.6,46.791622109242965,2.933333333333333,2933663965625.5215,3143211391741.63,46.42822471535034,1.0219703130646804,0.5,53.02712134129439,34.181209951070734,0.35294117647058826,0.6445986334252021,0.06666666666666667,0.0,58
196948922720034.72,98474461360017.36,1318430410338.7178,2839696268421.854,4.3076923076923075,69.35562965312768,2.3846153846153846,811341790977.6725,1419848134210.927,69.35562965312768,1.2077108752875152,0.34615384615384615,52.99174504632832,31.41513029566641,0.1111111111111111,0.5928306431162356,0.0,0.0,59
445746485149672.75,224528495823985.84,2875013773788.776,6785032506141.511,4.72,65.6955563213887,2.82,2472511845458.347,3450016528546.5312,65.08041163460112,1.067365044414087,0.35,49.25236415744454,28.773193100708276,0.18181818181818182,0.5841992276498504,0.0,0.0,60
184234140094267.1,108486913793731.94,1164627622647.388,2406897086804.6016,4.133333333333334,76.54425322308087,2.933333333333333,1086985781137.562,1397553147176.8655,77.62632427459485,1.084150536796714,0.5333333333333333,53.19290269945534,28.807124496973156,0.2857142857142857,0.541559550899788,0.06666666666666667,0.0,61
478893018185440.4,251829449354585.2,2203139461782.634,6137317072108.766,5.571428571428571,78.02970134324413,3.3142857142857145,1825458411191.325,3210288930026.1235,78.44448111794595,1.0109321567830951,0.2142857142857143,59.11246947912104,41.38138187005625,0.6388888888888888,0.7000448845175122,0.0,0.0,62
365330005603126.1,195216064032604.75,2161394279300.613,5427501190243.762,5.022222222222222,67.31090289944613,3.1333333333333333,1969270343362.7808,2881859039067.4844,67.73962965786593,1.0273086164462253,0.3111111111111111,52.736485302194325,37.296031690345494,0.44339622641509435,0.7072149665763493,0.0,0.0,63
291570161366848.2,175936394279156.25,1755266341168.3713,3510532682336.7427,4.0,83.0558173789079,3.0869565217391304,1602634485414.5999,2213161908429.6855,79.49549177086152,1.1290129300177167,0.5108695652173914,49.010552488680574,32.743785229456165,0.2692307692307692,0.6680966356585888,0.0,0.0,64
439262246791078.7,225983900097301.47,2460576985680.5645,6253966505271.435,5.083333333333333,70.23738397396706,3.0208333333333335,2101742841935.4822,3280769314240.753,68.88137459600675,1.0384165306958475,0.23958333333333331,53.37083301150796,33.910585667804234,0.3644067796610169,0.63537673583795,0.0,0.0,65
398095000916324.44,248267536645495.25,1994304523158.8752,4710684821944.239,4.724137931034483,84.50894423287244,3.4482758620689653,1787997158694.164,2991456784738.313,82.9921855839924,1.0132716999089544,0.34913793103448276,55.89996140287725,34.85734533926731,0.37606837606837606,0.6235665368003841,0.0,0.0,66
460545903719419.8,243189700450236.38,1972369040271.7134,5588378947436.521,5.666666666666667,82.4113590096963,3.4,1709386501568.8184,2958553560407.57,82.19885004100942,1.0036404896847897,0.19166666666666665,60.113824714039495,41.60367613458815,0.6702702702702703,0.6920816689421472,0.0,0.0,67
296333648700380.9,155894231977927.22,2328946447954.334,5300360881551.242,4.551724137931035,55.90820235124324,2.793103448275862,1766786960517.0808,2730488938980.943,57.09388884618926,1.044891925205141,0.33620689655172414,53.86137663602528,34.66046580158366,0.38181818181818183,0.6435124381577902,0.0,0.0,68
481023167905866.1,279537261041852.0,2812228287338.1484,6693103323864.793,4.76,71.86848082723296,3.22,2418516327110.8076,3993364168020.171,70.00044305511985,1.0059666701217551,0.45500000000000007,57.058117969560136,38.55451305961893,0.49074074074074076,0.675706006990755,0.0,0.0,69
258431821631102.78,160565825616728.0,1590206125398.1467,3180412250796.2935,4.0,81.25733434915492,3.051282051282051,1386333545218.8972,2079500317828.3457,77.21365764656836,1.0066643440678686,0.49358974358974356,61.66761109319759,39.340924187849474,0.6833333333333333,0.6379511625380455,0.05128205128205128,0.0,70
529483989018882.6,264741994509441.3,2765971596198.406,7461690817651.514,5.395348837209302,70.9603227952471,3.0930232558139537,2251372229463.819,3730845408825.757,70.9603227952471,1.0302999014055771,0.2558139534883721,55.7869920623284,35.98752811347193,0.4603174603174603,0.6450881609330114,0.0,0.0,71
220786531912151.06,110393265956075.53,2283236096144.0776,3995663168252.136,3.5,55.25654256005067,2.25,1427022560090.0486,1997831584126.068,55.25654256005067,1.0242543081813846,0.5,51.69081496869197,39.63649909389159,0.375,0.7667996551785569,0.0,0.0,72
171658145356856.75,85829072678428.38,1171603426452.8308,2050305996292.4539,3.5,83.72318359662621,3.0,1171603426452.8308,1025152998146.2269,83.72318359662621,1.217812600796616,0.875,34.33232635595372,10.590649632125938,0.0,0.30847457065167294,0.0,0.0,73
192318595696752.84,96159297848376.42,835947557106.1167,1671895114212.2334,4.0,115.03029948584417,3.0,835947557106.1167,835947557106.1167,115.03029948584417,1.602672537268727,0.5,62.06406518243105,0.0,0.0,0.0,0.0,0.0,74
362835958696575.5,184078606551195.7,2319768746719.6797,4888084144873.61,4.214285714285714,74.22866463481415,2.392857142857143,1491279908605.5083,2485466514342.5137,74.0619941926236,1.0587141237955275,0.375,51.12083483668834,34.1362377989456,0.3409090909090909,0.6677558750360381,0.0,0.0,75
228396031339068.9,140838593807600.4,1632193504703.2913,2918164144772.551,3.5757575757575757,78.26702680457706,3.121212121212121,1483812277002.992,1879495550870.4565,74.93425230103544,1.0063055711234463,0.5378787878787878,64.04342993813292,31.89929475588129,0.55,0.49808848131176875,0.030303030303030304,0.0,76
430250469728983.7,215125234864491.84,2056465131007.8435,5907663467258.896,5.745454545454545,72.82921109394475,3.272727272727273,1869513755461.676,2953831733629.448,72.82921109394475,1.0459775626372239,0.24545454545454548,57.427378026800554,40.628422137950544,0.6,0.7074747887495373,0.0,0.0,77
476432412725146.4,238216206362573.2,3760100435939.2773,8930238535355.783,4.75,53.35046884121838,2.78125,3055081604200.6626,4465119267677.892,53.35046884121838,1.0160787715348436,0.28125,54.95104744635993,30.645215032836997,0.23076923076923078,0.5576820908236755,0.0,0.0,78
267957336249648.47,155941115183018.44,2032498472895.1853,2956361415120.2695,2.909090909090909,90.63754346108848,2.272727272727273,923862942225.0842,1847725884450.1685,84.39623890933485,1.0032693614312185,0.4545454545454545,63.575348845315325,38.633514255000954,0.7142857142857143,0.6076807277770484,0.09090909090909091,0.0,79
192923453934976.56,105454734577604.67,1434987705845.418,2008982788183.5852,2.8,96.03041652208859,2.2,573995082338.1672,1147990164676.3345,91.86031189329631,1.0035916250350494,0.45,59.139383560024775,40.19363584005218,0.6666666666666666,0.6796424551712954,0.0,0.0,80
261060491319499.5,130530245659749.75,1660140392897.9067,2988252707216.232,3.6,87.36225376423928,2.4,830070196448.9534,1494126353608.116,87.36225376423928,1.0040016413042785,0.4,60.76892976142306,38.76202096111615,0.5384615384615384,0.637859200635829,0.0,0.0,81
432297985403390.5,238616894623596.47,2388692550809.3335,6342390565942.023,5.310344827586207,68.16010160660645,3.1494252873563218,2333780078376.935,3486941999457.303,68.43156400672396,1.031079718884183,0.26436781609195403,54.04102438738606,34.39435346692104,0.37668161434977576,0.636448954415993,0.011494252873563218,0.0,82
142203718564362.28,98401101420451.94,698451816753.2174,1312242807233.3176,3.757575757575758,108.36692552667074,2.696969696969697,592625783911.8208,867773469299.4519,113.39491803072815,1.0759341470437849,0.5151515151515151,39.19379579017461,29.52850753615595,0.15384615384615385,0.7533974941911182,0.0,0.0,83
365625381883013.9,257169905570112.9,2321352977312.3633,5106976550087.2,4.4,71.59331520266545,2.890909090909091,2110320888465.785,3123274914929.362,82.33982360657139,1.1105976243984297,0.32727272727272727,54.91051422030093,35.64145791177137,0.43434343434343436,0.6490825740363289,0.0,0.0,84
6811728882009.138,6811728882009.138,117715192230.95671,78476794820.6378,1.3333333333333333,86.79927483758283,3.0,117715192230.95671,78476794820.6378,86.79927483758283,1.0055891591158987,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,85
62030477695763.4,62030477695763.4,431768317199.6825,474945148919.65076,2.2,130.60556116187948,3.0,431768317199.6825,474945148919.65076,130.60556116187948,1.1155495114854241,0.55,60.659418394415866,0.0,0.0,0.0,0.1,0.0,86
420141341095796.56,237270030957200.84,3202455653180.8496,8158637021198.831,5.095238095238095,51.496510998605615,2.857142857142857,2770378303148.5127,4320773500323.368,54.91378590880625,1.0332286778174886,0.2222222222222222,55.03636223382365,35.42240922103137,0.41042345276872966,0.6436182876793018,0.023809523809523808,0.5064995485437079,87
533481824774502.9,270338722939831.25,2752841073340.6226,6499763645387.581,4.722222222222222,82.07711139667006,2.888888888888889,2294034227783.852,3288115726490.188,82.21691248939013,1.04320556280777,0.3055555555555556,54.92444107722537,32.59248261744286,0.40789473684210525,0.5934058131172765,0.027777777777777776,0.0,88
307198080665609.4,214520115389050.8,2911156127350.762,5094523222863.834,3.5,60.29967226117013,2.6923076923076925,2351318410552.5386,3470993844148.9854,61.803657690337,1.0265229942091898,0.5384615384615385,54.99659274866602,31.034514984212645,0.26,0.5642988671323718,0.0,0.0,89
407293508031018.1,305899523055820.4,2532502919123.516,5607685035202.071,4.428571428571429,72.63130961782726,3.4285714285714284,2442056386297.6763,3934424177924.0337,77.74950265205662,1.008738935279507,0.4017857142857143,59.39597217791778,37.95923824090563,0.5567010309278351,0.6390877503814661,0.017857142857142856,0.0,90
17994272468571.86,17994272468571.86,385968004593.5657,308774403674.85254,1.6,58.27643824881384,3.0,385968004593.5657,308774403674.85254,58.27643824881384,1.0049065342669157,0.4,0.0,0.0,0.0,0.0,0.4,0.0,91
291390407720664.44,209131611335857.56,2603708728219.0103,4516637589767.671,3.4693877551020407,64.51489674106288,3.061224489795918,2284887251294.2334,3188214769247.7676,65.59520812495339,1.0090393108636704,0.47959183673469385,59.05331849283314,35.657536914798406,0.43137254901960786,0.6038193589260508,0.061224489795918366,0.5733265263648881,92
449697483975564.7,257846677544714.34,2810425636212.707,6907552166113.159,4.9156626506024095,65.1022928471935,3.144578313253012,2607262337209.379,3961684330564.9,65.08511431751246,1.0264412822899702,0.34036144578313254,51.157080214657974,34.226825101763716,0.34375,0.6690535299932295,0.024096385542168676,0.0,93
406579780157472.1,213779570846663.34,1556978829463.2073,4416158134477.461,5.672727272727273,92.0663997476124,3.5090909090909093,1500361417482.727,2377931303180.171,89.90149150261878,1.0133185945249252,0.2909090909090909,59.21345105500597,39.35925059974205,0.6,0.6647011768184143,0.0,0.0,94
534020950034457.75,267010475017228.88,3028014559527.8403,8567065583054.378,5.658536585365853,62.334173219211614,3.1707317073170733,2806452518586.779,4283532791527.189,62.334173219211614,1.0229895037722836,0.3048780487804878,51.696826504409316,30.667972160560012,0.2540983606557377,0.5932273648933613,0.0,0.0,95
160455399812666.62,80227699906333.31,854542920068.9786,1790470880144.5266,4.190476190476191,89.6163135586515,2.2142857142857144,508656500041.0587,895235440072.2633,89.6163135586515,1.117504154022147,0.3214285714285714,51.42086310225341,27.033917246520474,0.20588235294117646,0.525738301839896,0.0,0.0,96
376619754010507.56,188309877005253.78,1797856712916.8025,4828529457547.983,5.371428571428571,77.9988518909776,3.0285714285714285,1438285370333.442,2414264728773.9917,77.9988518909776,1.057436824682363,0.2142857142857143,54.5577515926601,34.59437329858435,0.38144329896907214,0.6340872247975573,0.0,0.0,97
426989128652619.56,213494564326309.78,2727930178556.5405,6478834174071.783,4.75,65.90524115610566,2.6875,2131195451997.2974,3239417087035.8916,65.90524115610566,1.029080624954381,0.234375,46.74840787781158,31.19305151574434,0.24242424242424243,0.667253772519377,0.0,0.0,98
240730531545518.97,157879914042638.34,1946618921040.4167,2868701567849.035,2.9473684210526314,83.91619896733273,2.5789473684210527,1331897156501.3376,2151526175886.7764,73.38042911681812,1.0350161754764413,0.6710526315789473,66.75098403980934,27.238091638442775,0.4444444444444444,0.4080552823340906,0.0,0.0,99
521111783974993.25,276984256195957.66,3135191050578.116,7695468942328.104,4.909090909090909,67.71670289105757,2.9545454545454546,2897676577049.471,4037746049986.9683,68.59873126415457,1.0695187451606265,0.2727272727272727,47.897472644740795,33.52674037922198,0.2653061224489796,0.6999688820304228,0.030303030303030304,0.0,100
